state,Provider_Name,city,mortality,year
AR,OSCEOLA DIALYSIS,OSCEOLA,11.11111111,2021
AR,PULASKI COUNTY DIALYSIS,JACKSONVILLE,18,2021
AR,SOUTH ARKANSAS DIALYSIS,EL DORADO,16.66666667,2021
AR,STUTTGART DIALYSIS,STUTTGART,20.28985507,2021
AR,FAYETTEVILLE DIALYSIS,FAYETTEVILLE,19.04761905,2021
AR,BENTONVILLE DIALYSIS,BENTONVILLE,26.66666667,2021
AR,MONTICELLO DIALYSIS,MONTICELLO,14.47368421,2021
AR,SOUTHWEST ARKANSAS DIALYSIS,MAGNOLIA,15.94202899,2021
AR,LITTLE ROCK MIDTOWN DIALYSIS,LITTLE ROCK,15.53398058,2021
AR,NORTH LITTLE ROCK DIALYSIS CENTER,NORTH LITTLE ROCK,19.48051948,2021
AR,BMA BLYTHEVILLE,BLYTHEVILLE,15.90909091,2021
AR,JACKSONVILLE CENTRAL DIALYSIS CENTER,JACKSONVILLE,15.23809524,2021
AR,JACKSON COUNTY DIALYSIS,NEWPORT,27.5862069,2021
AR,BENTON DIALYSIS,BENTON,17.64705882,2021
AR,INDEPENDENCE COUNTY DIALYSIS,BATESVILLE,14.51612903,2021
AR,SALINE COUNTY DIALYSIS,BENTON,14.28571429,2021
AR,ASHLEY DIALYSIS,CROSSETT,8.450704225,2021
AR,PARAGOULD - US RENAL CARE,PARAGOULD,16.86746988,2021
AR,HEMPSTEAD COUNTY DIALYSIS,HOPE,15.06849315,2021
AR,PINE BLUFF-US RENAL CARE,PINE BLUFF,12.04819277,2021
AR,RENAL CENTER OF MOUNTAIN HOME,MOUNTAIN HOME,25.22522523,2021
AR,SPRINGDALE DIALYSIS,SPRINGDALE,19.8019802,2021
AR,HOPE DIALYSIS CENTER,HOPE,18.75,2021
AR,MALVERN DIALYSIS,MALVERN,17.39130435,2021
AR,CENTRAL LITTLE ROCK DIALYSIS,LITTLE ROCK,16.20111732,2021
AR,RENAL CARE OF MARION,MARION,20,2021
AR,NORTH HILLS DIALYSIS CENTER,FAYETTEVILLE,16.875,2021
AR,BENTON COUNTY DIALYSIS CENTER,BENTONVILLE,19.49152542,2021
AR,BRADLEY COUNTY DIALYSIS,WARREN,9.090909091,2021
AR,NEA BAPTIST CLINIC DIALYSIS CENTER,JONESBORO,16.66666667,2021
AR,MILLER COUNTY DIALYSIS,TEXARKANA,14.51612903,2021
AR,"DIALYSIS CENTER OF NORTHWEST ARKANSAS, LLC",SILOAM SPRINGS,15.25423729,2021
AR,"VAMANA, INC",TEXARKANA,26.82926829,2021
AR,MENA DIALYSIS CENTER,MENA,18.60465116,2021
AR,"DIALYSIS CLINIC, INC",MCCRORY,11.76470588,2021
AR,HARRISON DIALYSIS LLC,HARRISON,15.38461539,2021
AR,FORREST CITY DIALYSIS,FORREST CITY,10.14492754,2021
AR,NEA BAPTIST CLINIC DIALYSIS CENTER/HILLTOP,JONESBORO,15.90909091,2021
AR,FRESENIUS MEDICAL CARE EAST LITTLE ROCK,LITTLE ROCK,18.44660194,2021
AR,SOUTH LITTLE ROCK DIALYSIS,LITTLE ROCK,17.54385965,2021
AR,WESTSIDE DIALYSIS,LITTLE ROCK,31.91489362,2021
AR,LITTLE ROCK RENAL DIALYSIS,LITTLE ROCK,5.511811024,2021
AR,POCAHONTAS DIALYSIS,POCAHONTAS,25.37313433,2021
AR,HIDDEN SPRINGS DIALYSIS CENTER,BENTONVILLE,15.15151515,2021
AR,DIAMOND STATE DIALYSIS,NORTH LITTLE ROCK,14.58333333,2021
AR,COLLEGE CITY DIALYSIS,CONWAY,15.06849315,2021
AR,SPRINGDALE DIALYSIS CENTER,SPRINGDALE,15.73033708,2021
AR,VAN BUREN DIALYSIS CENTER,VAN BUREN,7.936507937,2021
AR,ST BERNARDS MEDICAL CENTER ESRD-WYNNE,WYNNE,13.88888889,2021
AR,ST BERNARDS MEDICAL CENTER-OSCEOLA DIALYSIS,OSCEOLA,21.73913044,2021
CA,SANTA CLARA VALLEY MEDICAL CENTER - ESRD,SAN JOSE,10.9375,2021
CA,ST. JOSEPH HOSPITAL RENAL CENTER,ORANGE,19.35483871,2021
CA,CHILDREN'S HOSPITAL OF LOS ANG,LOS ANGELES,1.538461539,2021
CA,KAISER PERMANENTE-L A DIALYSIS,LOS ANGELES,11.2,2021
CA,ARROWHEAD REGIONAL MEDICAL CENTER,COLTON,6.542056075,2021
CA,KAISER PERMANENTE FONTANA,FONTANA,17.39130435,2021
CA,KAISER HOSP WOODLAND HILLS PD,WOODLAND HILLS,8.641975309,2021
CA,KAISER PERMANENTE RIVERSIDE,RIVERSIDE,16.27906977,2021
CA,"KAISER FOUNDATION HOSPITALS, I",LOS ANGELES,9.259259259,2021
CA,KAISER FOUNDATION HOSP-DOWNEY DIALYSIS,DOWNEY,8.585858586,2021
CA,LUCILE SALTER PACKARD CHILDREN'S HOSPITAL ESRD,PALO ALTO,15.15151515,2021
CA,KAISER FOUNDATION HOSPITAL-SANTA CLARA,SANTA CLARA,11.76470588,2021
CA,"KAISER FOUNDATION HOSPITALS, ANAHEIM",ANAHEIM,5.64516129,2021
CA,RADY CHILDREN'S HOSPITAL - SAN DIEGO ESRD,SAN DIEGO,0,2021
CA,KAISER FOUNDATION HOSPITAL SAN LEANDRO ESRD,HAYWARD,7.177033493,2021
CA,KAISER FOUNDATION HOSPITA BALDWIN PARK ESRD,LA PUENTE,7.194244604,2021
CA,KAISER FOUNDATION HOSPITAL MARTINEZ PD UNIT,MARTINEZ,11.17021277,2021
CA,KAISER FOUNDATION HOSPITAL ONTARIO,ONTARIO,5.434782609,2021
CA,UCDMC PEDIATRIC PD HOME TRAINING AND SUPPORT,SACRAMENTO,0,2021
CA,LOMA LINDA UNIV CHILDREN'S HOSP PED CHRONIC DIALY,LOMA LINDA,0,2021
CA,OUTPATIENT SERVICES - PERITONEAL DIALYSIS AT KAIS,MORENO VALLEY,8.771929825,2021
CA,"SAN DIEGO DIALYSIS SERVICES, INC",SAN DIEGO,15,2021
CA,KIDNEY DIALYSIS CARE UNIT,LYNWOOD,15.07537688,2021
CA,MAINPLACE DIALYSIS CENTER,ORANGE,10.04016064,2021
CA,FULLERTON DIALYSIS,FULLERTON,14.61988304,2021
CA,RAI - HAIGHT - SAN FRANCISCO,SAN FRANCISCO,9.756097561,2021
CA,SANTA BARBARA COMMUNITY  DIALYSIS CENTER,SANTA BARBARA,6.451612903,2021
CA,SATELLITE HEALTHCARE STEVENS CREEK,SAN JOSE,15.13157895,2021
CA,U.S. RENAL CARE LOS ALAMITOS DIALYSIS,LOS ALAMITOS,22.72727273,2021
CA,ANTELOPE VALLEY DIALYSIS,LANCASTER,11.41552511,2021
CA,COMPTON COMMUNITY HEMODIALYSIS,COMPTON,15.51724138,2021
CA,BIO MEDICAL LONG BEACH COMM HEMODIALYSIS UNIT,LONG BEACH,11.27819549,2021
CA,FMC DIALYSIS OF SANTA ROSA,SANTA ROSA,9.230769231,2021
CA,ESCONDIDO DIALYSIS,ESCONDIDO,8.176100629,2021
CA,SATELLITE HEALTHCARE LARKSPUR,GREENBRAE,15,2021
CA,REDDING DIALYSIS CENTER,REDDING,17.17171717,2021
CA,SATELLITE HEALTHCARE MODESTO,MODESTO,19.46308725,2021
CA,RIVERSIDE DIALYSIS CENTER,RIVERSIDE,13.08900524,2021
CA,RAI-EAST BAY-OAKLAND,OAKLAND,9.345794393,2021
CA,"SAN DIEGO DIALYSIS SERVICES, INC",NATIONAL CITY,14.28571429,2021
CA,INGLEWOOD DIALYSIS,INGLEWOOD,13.81578947,2021
CA,PALM SPRINGS DIALYSIS,PALM SPRINGS,11.03448276,2021
CA,FRESENIUS MEDICAL CARE OF EUREKA,EUREKA,12.74509804,2021
CA,FMCNA OF CULVER CITY,CULVER CITY,7.638888889,2021
CA,U S RENAL CARE NORTHRIDGE DIALYSIS,NORTHRIDGE,15.18324607,2021
CA,DALY CITY DIALYSIS,DALY CITY,11.55778895,2021
CA,FRESENIUS MEDICAL CARE BURBANK,BURBANK,14.38356164,2021
CA,LOMA LINDA UNIV KIDNEY CENTER,LOMA LINDA,7.650273224,2021
CA,UPLAND DIALYSIS,UPLAND,20.27972028,2021
CA,CHICO DIALYSIS CENTER,CHICO,13.92405063,2021
CA,VALLEY DIALYSIS,VAN NUYS,11,2021
CA,SATELLITE HEALTHCARE CAPITOLA,CAPITOLA,14.28571429,2021
CA,U S RENAL CARE SKYPARK DIALYSIS,TORRANCE,11.11111111,2021
CA,HOLY CROSS RENAL CTR,MISSION HILLS,8.888888889,2021
CA,SAN PABLO DIALYSIS,SAN PABLO,10.95890411,2021
CA,VICTOR VALLEY DIALYSIS,APPLE VALLEY,16.17647059,2021
CA,YUBA CITY DIALYSIS CENTER,YUBA CITY,18.05555556,2021
CA,GARFIELD HEMODIALYSIS CENTER,MONTEREY PARK,13.23529412,2021
CA,SILVERADO DIALYSIS,NAPA,15.90909091,2021
CA,VALLEJO DIALYSIS,VALLEJO,14.28571429,2021
CA,PLEASANTON DIALYSIS CENTER,PLEASANTON,12.83783784,2021
CA,SOUTH SACRAMENTO DIALYSIS CENTER,SACRAMENTO,9.009009009,2021
CA,UNION CITY DIALYSIS CENTER,UNION CITY,17.77777778,2021
CA,SATELLITE HEALTHCARE EAST SAN JOSE,SAN JOSE,13.37209302,2021
CA,DOWNEY DIALYSIS CTR,DOWNEY,14.1025641,2021
CA,FRESENIUS MEDICAL CARE BALBOA - KEARNY MESA,SAN DIEGO,11.76470588,2021
CA,RAI-HARDING-ROSEVILLE,ROSEVILLE,24.05063291,2021
CA,CONEJO VALLEY RENAL CENTER,THOUSAND OAKS,25.37313433,2021
CA,COVINA DIALYSIS CTR,WEST COVINA,13.6,2021
CA,U S RENAL CARE GARDENA DIALYSIS,GARDENA,20,2021
CA,U S RENAL CARE MONTEREY DIALYSIS,MONTEREY,12.19512195,2021
CA,MERCED DIALYSIS,MERCED,8.396946565,2021
CA,US RENAL CARE VAN NUYS DIALYSIS,VAN NUYS,9.782608696,2021
CA,BERKELEY DIALYSIS,BERKELEY,14.95327103,2021
CA,WEST HILLS DIALYSIS,WEST HILLS,13.20754717,2021
CA,FRESENIUS MEDICAL CARE UNIVERSITY DIALYSIS CENTER,ORANGE,6.172839506,2021
CA,RAI - COMPTON - LOS ANGELES,LOS ANGELES,15.24390244,2021
CA,POMONA DIALYSIS,POMONA,11.4893617,2021
CA,MISSION VIEJO DIALYSIS,MISSION VIEJO,14.16666667,2021
CA,SATELLITE HEALTHCARE SOUTH SAN JOSE,SAN JOSE,9.677419355,2021
CA,LAKEPORT DIALYSIS CENTER,LAKEPORT,11.94029851,2021
CA,SALINAS VALLEY DIALYSIS CENTER,SALINAS,13.23529412,2021
CA,MANZANITA DIALYSIS CENTER,CARMICHAEL,13.96396396,2021
CA,SANTA BARBARA ARTIFICIAL KIDNEY CENTER,SANTA BARBARA,9.202453988,2021
CA,FRESNO DIALYSIS,FRESNO,16.52173913,2021
CA,SATELLITE HEALTHCARE JAMESTOWN,JAMESTOWN,19.14893617,2021
CA,RAI - TELEGRAPH - PIEDMONT,OAKLAND,14.67889908,2021
CA,BMA - CENTRAL VALLEY RURAL DIALYSIS,REEDLEY,19.04761905,2021
CA,EATON CANYON DIALYSIS CENTER,PASADENA,16.12903226,2021
CA,AUBURN DIALYSIS,AUBURN,15.625,2021
CA,NAPA DIALYSIS CENTER,NAPA,14.58333333,2021
CA,RAI - GARDEN GROVE BLVD - GARDEN GROVE,GARDEN GROVE,13.43283582,2021
CA,FAIRFIELD DIALYSIS CENTER,FAIRFIELD,8.695652174,2021
CA,HUNTINGTON DIALYSIS CENTER,PASADENA,11.29032258,2021
CA,HEMET DIALYSIS CENTER,HEMET,17.76061776,2021
CA,BREA DIALYSIS CENTER,BREA,10.41666667,2021
CA,EAST LA PLAZA DIALYSIS,LOS ANGELES,13.48314607,2021
CA,FMC OF PETALUMA,PETALUMA,11.60714286,2021
CA,LA PALMA DIALYSIS,BUENA PARK,12.03007519,2021
CA,HANFORD DIALYSIS,HANFORD,12.68656716,2021
CA,SATELLITE HEALTHCARE WATSONVILLE,WATSONVILLE,10.98265896,2021
CA,SATELLITE HEALTHCARE SANTA ROSA,SANTA ROSA,15.4589372,2021
CA,WILSHIRE DIALYSIS CENTER,LOS ANGELES,12.6984127,2021
CA,GLENDALE DIALYSIS,GLENDALE,18.34862385,2021
CA,"MISSION HILLS DIALYSIS, LLC",MISSION HILLS,14.66666667,2021
CA,RAI - CENTINELA - INGLEWOOD,INGLEWOOD,11.26760563,2021
CA,BAKERSFIELD BRIMHALL DIALYSIS,BAKERSFIELD,15.84158416,2021
CA,BURBANK DIALYSIS,BURBANK,16.05839416,2021
CA,SIMI VALLEY DIALYSIS,SIMI VALLEY,17.14285714,2021
CA,HUNTINGTON BEACH DIALYSIS,HUNTINGTON BEACH,16.66666667,2021
CA,TOWER DIALYSIS,LOS ANGELES,21.48760331,2021
CA,FRESENIUS MEDICAL CARE ALHAMBRA,ALHAMBRA,16.66666667,2021
CA,SATELLITE HEALTHCARE TURLOCK,TURLOCK,18.4,2021
CA,SAN JUAN CAPISTRANO SOUTH DIALYSIS,SAN JUAN CAPISTRANO,17,2021
CA,US RENAL CARE BERKELEY DIALYSIS,BERKELEY,0,2021
CA,PARAMOUNT DIALYSIS CENTER,PARAMOUNT,17.64705882,2021
CA,"SAN DIEGO DIALYSIS SERVICES, INC",SAN DIEGO,12.62135922,2021
CA,GAREY DIALYSIS CENTER,POMONA,13.91304348,2021
CA,DIALYSIS CENTERS OF VENTURA COUNTY,VENTURA,12.20472441,2021
CA,RAI- CORPORATE WAY- PALM DESERT,PALM DESERT,14.28571429,2021
CA,KIDNEY INSTITUTE OF THE DESERT,INDIO,16.66666667,2021
CA,CORONA DIALYSIS CENTER,CORONA,16.04938272,2021
CA,ANTELOPE DIALYSIS CENTER,CITRUS HEIGHTS,15.2173913,2021
CA,SANTA MONICA DIALYSIS,SANTA MONICA,11.9205298,2021
CA,TULARE DIALYSIS,TULARE,16.15384615,2021
CA,CAMARILLO DIALYSIS CENTER,CAMARILLO,15.51724138,2021
CA,IMPERIAL DIALYSIS,INGLEWOOD,9.090909091,2021
CA,UNITED DIALYSIS CENTER,LONG BEACH,7.109004739,2021
CA,BAKERSFIELD DIALYSIS CENTER,BAKERSFIELD,13.67521368,2021
CA,DELANO DIALYSIS,DELANO,11.89189189,2021
CA,EAST BAY PERITONEAL DIALYSIS,SAN LEANDRO,13.63636364,2021
CA,UNIVERSITY DIALYSIS CLINIC,SACRAMENTO,10.48387097,2021
CA,SAN JOAQUIN VALLEY DIALYSIS CENTER,FRESNO,14.9068323,2021
CA,"SAN DIEGO DIALYSIS SERVICES, INC",SAN DIEGO,4.430379747,2021
CA,U S RENAL CARE REDONDO BEACH DIALYSIS,REDONDO BEACH,23.07692308,2021
CA,FONTANA DIALYSIS,FONTANA,14.95726496,2021
CA,RAI - EAST OLYMPIC - LOS ANGELES,LOS ANGELES,16.66666667,2021
CA,PERITONEAL DIALYSIS CENTER OF AMERICA - SAN GARIEL,MONTEREY PARK,3.921568628,2021
CA,HAYWARD DIALYSIS CENTER,HAYWARD,11.36363636,2021
CA,FRESENIUS MEDICAL CARE BALBOA LA MESA,LA MESA,10.91703057,2021
CA,BMA CARSON COMMUNITY DIALYSIS,CARSON,10.81081081,2021
CA,WALNUT CREEK DIALYSIS CENTER,WALNUT CREEK,17.07317073,2021
CA,EL CENTRO DESERT VALLEY DIALYSIS,EL CENTRO,9.401709402,2021
CA,CAMERON PARK DIALYSIS,CAMERON PARK,14.16666667,2021
CA,FRESENIUS MEDICAL CARE - LOS GATOS,LOS GATOS,8,2021
CA,LOS ANGELES DIALYSIS CENTER,LOS ANGELES,8.762886598,2021
CA,VISALIA DIALYSIS,VISALIA,15.6097561,2021
CA,HIGH DESERT DIALYSIS INC,PALMDALE,16.66666667,2021
CA,MONTEREY PARK DIALYSIS CENTER,MONTEREY PARK,12.40875912,2021
CA,U S RENAL CARE EARL STREET DIALYSIS,TORRANCE,20,2021
CA,RAI-WEST MARCH-STOCKTON,STOCKTON,12.42236025,2021
CA,FRESENIUS KIDNEY CARE NORTH CALIFORNIA STOCKTON,STOCKTON,15.29411765,2021
CA,ATWATER DIALYSIS,ATWATER,10.71428571,2021
CA,ALHAMBRA DIALYSIS CENTER,SACRAMENTO,12.5,2021
CA,FRESENIUS MEDICAL CARE NORTH COAST KIDNEY CENTER,OCEANSIDE,11.05990783,2021
CA,VACAVILLE DIALYSIS CENTER,VACAVILLE,14.38848921,2021
CA,LA PUENTE DIALYSIS CENTER,LA PUENTE,11.56069364,2021
CA,"SOUTHGATE DIALYSIS CLINIC, INC",SACRAMENTO,20.73170732,2021
CA,LAMBERT DIALYSIS,WHITTIER,18.14516129,2021
CA,UNIVERSITY PARK DIALYSIS CTR,LOS ANGELES,11.61290323,2021
CA,DESERT CITIES DIALYSIS,VICTORVILLE,16.66666667,2021
CA,U S RENAL CARE LOMITA DIALYSIS,LOMITA,15.78947368,2021
CA,SANTA ANA DIALYSIS CENTER,SANTA ANA,12.79069767,2021
CA,GREATER EL MONTE DIALYSIS  CTR,SOUTH EL MONTE,15.46391753,2021
CA,SAN FRANCISCO DIALYSIS,SAN FRANCISCO,14.70588235,2021
CA,"CITRUS DIALYSIS CENTER, INC",COVINA,17,2021
CA,RAI-2757 TELEGRAPH-OAKLAND,OAKLAND,16.31205674,2021
CA,FRESENIUS MEDICAL CARE FREMONT,FREMONT,15.44715447,2021
CA,MANTECA DIALYSIS,MANTECA,11.86440678,2021
CA,LOS NIETOS DIALYSIS,SANTA FE SPRINGS,26.41509434,2021
CA,DOCTORS DIALYSIS OF EAST LOS ANGELES,EAST LOS ANGELES,11.18012422,2021
CA,MOHAN DIALYSIS CENTER OF COVIN,COVINA,13.38028169,2021
CA,FRESENIUS KIDNEY CARE REDLANDS,REDLANDS,16.66666667,2021
CA,RAI - OCEAN AVENUE - SAN FRANCISCO,SAN FRANCISCO,12.62135922,2021
CA,OAKLAND DIALYSIS,OAKLAND,8.121827411,2021
CA,MURRIETA DIALYSIS CENTER,MURRIETA,19.23076923,2021
CA,FRESENIUS MEDICAL CARE MARINA BAY,CHULA VISTA,10.13215859,2021
CA,ANAHEIM DIALYSIS,ANAHEIM,14.95327103,2021
CA,TEMECULA DIALYSIS CENTER,TEMECULA,10.96774194,2021
CA,LOS BANOS DIALYSIS,LOS BANOS,14.75409836,2021
CA,CHINO DIALYSIS,CHINO,15.57377049,2021
CA,RAI - FLETCHER PARKWAY - EL CAJON,EL CAJON,14.72868217,2021
CA,RAI - EAST 14TH STREET - SAN LEANDRO,OAKLAND,9.090909091,2021
CA,MOUNTAIN VISTA DIALYSIS CENTER,SAN BERNARDINO,13.20754717,2021
CA,SOUTH VALLEY  DIALYSIS,ENCINO,16.27906977,2021
CA,AIRPORT SUNRISE DIALYSIS,INGLEWOOD,11.00917431,2021
CA,U S RENAL CARE WEST COAST DIALYSIS,LONG BEACH,12.79069767,2021
CA,SATELLITE HEALTHCARE GILROY,GILROY,16.14349776,2021
CA,RAI - CERES AVE - CHICO,CHICO,15.65217391,2021
CA,LODI DIALYSIS CENTER,LODI,15.92920354,2021
CA,FRESENIUS MEDICAL CARE EL MONTE,SOUTH EL MONTE,14.1025641,2021
CA,ENCINITAS DIALYSIS,ENCINITAS,3.225806452,2021
CA,FRESENIUS KIDNEY CARE PITTSBURG,PITTSBURG,13,2021
CA,FRESENIUS MEDICAL CARE DIABLO WALNUT CREEK,WALNUT CREEK,10.66666667,2021
CA,FRESENIUS MEDICAL CARE DIABLO CONCORD,PLEASANT HILL,15.60283688,2021
CA,SAN GABRIEL DIALYSIS CENTER,ALHAMBRA,14.11764706,2021
CA,PREMIER DIALYSIS CENTER,CUDAHY,11.8705036,2021
CA,BMA OXNARD,OXNARD,9.150326797,2021
CA,BIO MEDICAL APPLICATIONS OF CALIFORNIA INC,ALHAMBRA,6.153846154,2021
CA,RAI-FAIRWAY-ROCKLIN,ROCKLIN,5.555555556,2021
CA,DIAMOND VALLEY DIALYSIS,SAN JACINTO,19.76047904,2021
CA,CHINATOWN DIALYSIS,SAN FRANCISCO,13.46153846,2021
CA,SELMA DIALYSIS,SELMA,20.75471698,2021
CA,VISALIA AT HOME,VISALIA,12,2021
CA,RAI - HOSPITAL CIRCLE - WESTMINSTER,WESTMINSTER,17.94871795,2021
CA,WESTMINSTER SOUTH DIALYSIS,WESTMINSTER,16.58291457,2021
CA,HI DESERT DIALYSIS,YUCCA VALLEY,15.07936508,2021
CA,SANTA CLARITA KIDNEY CENTER,VALENCIA,15.51724138,2021
CA,RAI - MISSION GORGE - SAN DIEGO,SAN DIEGO,10.89385475,2021
CA,FRESENIUS MEDICAL CARE BALBOA EAST COUNTY,EL CAJON,13.62126246,2021
CA,NORTH HOLLYWOOD DIALYSIS,NORTH HOLLYWOOD,13.14553991,2021
CA,DUARTE MONROVIA DIALYSIS,MONROVIA,15.47619048,2021
CA,U S RENAL CARE MODESTO DIALYSIS,MODESTO,14.0625,2021
CA,DELTA SIERRA DIALYSIS CENTER,STOCKTON,10,2021
CA,DOCTORS DIALYSIS CENTER OF MONTEBELLO,MONTEBELLO,16.05839416,2021
CA,EL CERRITO DIALYSIS,EL CERRITO,14.61538462,2021
CA,ALAMEDA COUNTY DIALYSIS,OAKLAND,17.3553719,2021
CA,NEPHRON DIALYSIS,LONG BEACH,10.90909091,2021
CA,SRS-RIDGECREST,RIDGECREST,20.33898305,2021
CA,THE KIDNEY CENTER OF THE NORTH VALLEY,GRANADA HILLS,11.57024793,2021
CA,ROSEMEAD DIALYSIS,ROSEMEAD,14.14141414,2021
CA,FRESENIUS MEDICAL CARE OF IMPERIAL COUNTY,EL CENTRO,20.18779343,2021
CA,SATELLITE HEALTHCARE SAN CARLOS,SAN CARLOS,9.189189189,2021
CA,TRC USC KIDNEY CENTER,LOS ANGELES,7.329842932,2021
CA,MADISON DIALYSIS CLINIC,SACRAMENTO,20.89552239,2021
CA,BIO MEDICAL APPLICATIONS ARDEN,NEWARK,7.692307692,2021
CA,RAI - NEWHOPE - FOUNTAIN VALLEY,FOUNTAIN VALLEY,9.027777778,2021
CA,SAN DIEGO SOUTH DIALYSIS,NATIONAL CITY,13.1147541,2021
CA,SANTA PAULA DIALYSIS,SANTA PAULA,11.94029851,2021
CA,HOLLYWOOD DIALYSIS CENTER,LOS ANGELES,12.42236025,2021
CA,TRC HARBOR UCLA MFI TOTAL RENA,TORRANCE,6.22406639,2021
CA,CARSON DIALYSIS,CARSON,17.91044776,2021
CA,MONTCLAIR DIALYSIS CENTER,MONTCLAIR,15.60693642,2021
CA,GRASS VALLEY DIALYSIS,GRASS VALLEY,7.228915663,2021
CA,US RENAL CARE BALDWIN HILLS DIALYSIS,LOS ANGELES,8.064516129,2021
CA,VALLEY VIEW DIALYSIS CENTER,MORENO VALLEY,15.78947368,2021
CA,SADDLEBACK DIALYSIS,LAGUNA HILLS,8.571428571,2021
CA,U S RENAL CARE WEST LOS ANGELES DIALYSIS,LOS ANGELES,10.90909091,2021
CA,BENICIA DIALYSIS,BENICIA,8.791208791,2021
CA,SAN LUIS OBISPO DIALYSIS,SAN LUIS OBISPO,20.28985507,2021
CA,BLYTHE DESERT DIALYSIS,BLYTHE,21.875,2021
CA,U C RENAL DIALYSIS CENTER,SAN FRANCISCO,11.57024793,2021
CA,TRACY DIALYSIS,TRACY,7.971014493,2021
CA,RAI - BANCROFT AVENUE OAKLAND,OAKLAND,22.22222222,2021
CA,DESERT CITIES DIALYSIS-BARSTOW,BARSTOW,14.54545455,2021
CA,RAI - WEST C - COLTON,COLTON,11.84210526,2021
CA,UCSD DIALYSIS CLINIC,SAN DIEGO,10.44776119,2021
CA,SATELLITE DIALYSIS,SAN MATEO,19.73684211,2021
CA,RAI - FOOTHILL BLVD - GLENDORA,GLENDORA,17.89473684,2021
CA,U S RENAL CARE PACIFIC GATEWAY DIALYSIS,GARDENA,15.6462585,2021
CA,OAKLAND PERITONEAL DIALYSIS CE,OAKLAND,17.64705882,2021
CA,FRESENIUS MEDICAL CARE WOODLAND,WOODLAND,13.23529412,2021
CA,NORTH HIGHLANDS DIALYSIS CENTER,NORTH HIGHLANDS,16.93121693,2021
CA,U S RENAL CARE  PANORAMA CITY DIALYSIS,PANORAMA CITY,11.33603239,2021
CA,LOS ANGELES DOWNTOWN DIALYSIS,LOS ANGELES,11.04294479,2021
CA,BMA SANTA PAULA,SANTA PAULA,5.882352941,2021
CA,FRESENIUS MEDICAL CARE CALEXICO DIALYSIS,CALEXICO,12.12121212,2021
CA,FRESENIUS MEDICAL CARE DIABLO WEST ANTIOCH,ANTIOCH,6.382978723,2021
CA,KIDNEY INSTITUTE AT EISENHOWER,RANCHO MIRAGE,6.578947368,2021
CA,U S RENAL CARE OCEANSIDE DIALYSIS,OCEANSIDE,9.259259259,2021
CA,U S RENAL CARE CHULA VISTA BROADWAY DIALYSIS,CHULA VISTA,13.50210971,2021
CA,TOIYABE INDIAN HEALTH PROJECT,BISHOP,10.52631579,2021
CA,U S RENAL CARE WESTSIDE DIALYSIS,LOS ANGELES,10.3626943,2021
CA,LOMPOC ARTIFICIAL KIDNEY CENTER,LOMPOC,11.72839506,2021
CA,NORTHEAST  DIALYSIS,BAKERSFIELD,12.28070175,2021
CA,U S RENAL CARE LONG BEACH DIALYSIS,LONG BEACH,12.90322581,2021
CA,ANTIOCH DIALYSIS CENTER,ANTIOCH,12.17391304,2021
CA,FRESENIUS MEDICAL CARE BUENA CREEK,VISTA,8.494208494,2021
CA,U S RENAL CARE MONTEBELLO DIALYSIS,MONTEBELLO,20,2021
CA,IMPERIAL CARE DIALYSIS CENTER,LYNWOOD,14.58333333,2021
CA,SOUTH HAYWARD DIALYSIS,HAYWARD,20,2021
CA,FMC DIALYSIS SERVICES OF WEST,WEST COVINA,10,2021
CA,FMC DIALYSIS SERVICES RIVERSIDE,RIVERSIDE,15.02347418,2021
CA,ORANGEVALE DIALYSIS CENTER,ORANGEVALE,22.22222222,2021
CA,CRESCENT HEIGHTS DIALYSIS CENT,LOS ANGELES,9.655172414,2021
CA,U S RENAL CARE OAKDALE DIALYSIS,OAKDALE,25,2021
CA,MOHAN DIALYSIS CENTER OF INDUSTRY,CITY OF INDUSTRY,10.57692308,2021
CA,FMC DIALYSIS SERVICES RANCHO C,RANCHO CUCAMONGA,14.91712707,2021
CA,WASHINGTON PLAZA DIALYSIS CTR,LOS ANGELES,14.76510067,2021
CA,FLORIN DIALYSIS CENTER,SACRAMENTO,16.12903226,2021
CA,KENNETH HAHN PLAZA DIALYSIS CE,LOS ANGELES,8.661417323,2021
CA,WEST GLENDALE DIALYSIS,GLENDALE,16.66666667,2021
CA,FMC DIALYSIS SERVICES CHANNEL ISLANDS,OXNARD,12.58278146,2021
CA,FMC DIALYSIS SERVICES SOUTH ORANGE COUNTY,SANTA ANA,11.60220995,2021
CA,FMC DIALYSIS SERVICES NORTH ORANGE COUNTY,ANAHEIM,10.55900621,2021
CA,RAI - NORTH RIVERSIDE - RIALTO,RIALTO,12.10191083,2021
CA,SAN YSIDRO DIALYSIS CENTER,SAN DIEGO,12.98701299,2021
CA,CENTURY CITY DIALYSIS,LOS ANGELES,6.140350877,2021
CA,SAN YSIDRO DIALYSIS,SAN DIEGO,10.0877193,2021
CA,EAST PALMDALE DIALYSIS CENTER,PALMDALE,16.2601626,2021
CA,"QUEEN'S DIALYSIS UNIT, INC",WEST COVINA,20.4379562,2021
CA,PALMDALE REGIONAL,PALMDALE,12.94117647,2021
CA,SATELLITE DIALYSIS OF SUNNYVALE,SUNNYVALE,12.17948718,2021
CA,CENTRAL COAST KIDNEY CENTER,SANTA MARIA,14.88764045,2021
